cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.first.site.arrival,id,sorted.num,next.cluster
25,B,NA,NA,-72.815699,-72.815699,-72.815699,44.528354,44.528354,44.528354,7,NA,Post-breeding migration,,2490-89933,NA,Setophaga,2013-06-18,4:45:00,2014-06-17,NA,2013-06-18,2014-06-17,2012-07-01,AHY,Adult,NA,12.8,Female ,striata,harness,44.528354,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (~0.5 g including harness),,Biotrack,0.5,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No,92.52512211,92.5,0.16,1000,20,3,1,0.9,250,14,FALSE,,Eastern,TRUE,FALSE,-72.815699,44.528354,2013-10-24,2014-04-19,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,2013-09-03,NA,,,,,NA,2013-09-01,2013-11-01,2013-10-23,2013-10-24,good,Eastern Region,Breeding,0,0,2013-09-19T22:59:52Z,2014-05-11T00:17:12Z,NA,0,NA,NA,25,NA
26,C,2013-06-10T00:26:08Z,2013-08-06T00:11:08Z,-65.8820445,-65.7499,-65.7499,43.4367935,43.464762,43.464762,1,56.98958333333333,Breeding,,2740-02206,NA,Setophaga,2013-06-16,0:12:00,2014-03-14,NA,2013-06-16,2014-03-14,2011-07-01,AHY,Adult,NA,12.7,Male,striata,harness,43.464762,-65.7499,NA,NA,"captured and released on Bon Portage Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Bon Portage Island,Migrate Technology Ltd,0.45,Intigeo-W50,,F562,Deluca et al. 2015,Yes ,300,NA,NA,South,Yes,No ,93.4612205,90.75,0.05,1000,20,3,1,0.97,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-10-07,NA,2014,2014-03-20,No,2013-06-15T04:00:00Z,2013-08-01T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2013-09-25,2013-09-27,2013-10-06,2013-10-07,good,Eastern Region,Breeding,0,0,2013-08-30T09:36:21Z,NA,NA,0,NA,NA,26,10
10,C,2013-09-27T04:00:00Z,2013-10-06T04:00:00Z,-66.49437898572441,-67.89776648798468,-64.04092123091121,18.36,NA,NA,4,9,Post-breeding migration,,2740-02206,NA,Setophaga,2013-06-16,0:12:00,2014-03-14,NA,2013-06-16,2014-03-14,2011-07-01,AHY,Adult,NA,12.7,Male,striata,harness,43.464762,-65.7499,NA,NA,"captured and released on Bon Portage Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Bon Portage Island,Migrate Technology Ltd,0.45,Intigeo-W50,,F562,Deluca et al. 2015,Yes ,300,NA,NA,South,Yes,No ,93.4612205,90.75,0.05,1000,20,3,1,0.97,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-10-07,NA,2014,2014-03-20,No,2013-06-15T04:00:00Z,2013-08-01T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2013-09-25,2013-09-27,2013-10-06,2013-10-07,good,Eastern Region,Stopover,407479.24836498644,NA,2013-08-30T09:36:21Z,NA,NA,0,2013-10-07T04:00:00Z,1,10,14
14,C,2013-10-07T04:00:00Z,2014-03-02T10:24:45Z,-67.68506253980027,-67.69943992907281,-67.67572111081992,3.9018707412999656,3.8411577124656504,3.9459582859610456,5,146.2671875,Non-breeding period,,2740-02206,NA,Setophaga,2013-06-16,0:12:00,2014-03-14,NA,2013-06-16,2014-03-14,2011-07-01,AHY,Adult,NA,12.7,Male,striata,harness,43.464762,-65.7499,NA,NA,"captured and released on Bon Portage Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Bon Portage Island,Migrate Technology Ltd,0.45,Intigeo-W50,,F562,Deluca et al. 2015,Yes ,300,NA,NA,South,Yes,No ,93.4612205,90.75,0.05,1000,20,3,1,0.97,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-10-07,NA,2014,2014-03-20,No,2013-06-15T04:00:00Z,2013-08-01T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2013-09-25,2013-09-27,2013-10-06,2013-10-07,good,Eastern Region,Nonbreeding,2634.2465518609783,11666.346476350373,2013-08-30T09:36:21Z,NA,1,0,2013-10-07T04:00:00Z,1,14,26
26,C,NA,NA,-65.8820445,-65.7499,-65.7499,43.4367935,43.464762,43.464762,5,NA,Post-breeding migration,,2740-02206,NA,Setophaga,2013-06-16,0:12:00,2014-03-14,NA,2013-06-16,2014-03-14,2011-07-01,AHY,Adult,NA,12.7,Male,striata,harness,43.464762,-65.7499,NA,NA,"captured and released on Bon Portage Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Bon Portage Island,Migrate Technology Ltd,0.45,Intigeo-W50,,F562,Deluca et al. 2015,Yes ,300,NA,NA,South,Yes,No ,93.4612205,90.75,0.05,1000,20,3,1,0.97,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-10-07,NA,2014,2014-03-20,No,2013-06-15T04:00:00Z,2013-08-01T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2013-09-25,2013-09-27,2013-10-06,2013-10-07,good,Eastern Region,Breeding,0,0,2013-08-30T09:36:21Z,NA,NA,0,NA,NA,26,NA
26,D,2013-08-25T23:22:45Z,2013-08-29T09:20:27Z,-65.8820445,-66.014189,-66.014189,43.4367935,43.408825,43.408825,1,3.4150694444444443,Breeding,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2013-09-20T10:00:27Z,NA,NA,0,NA,NA,26,6
6,D,2013-09-29T10:22:25Z,2013-10-01T22:17:18Z,-71.45105699504535,-73.12690268659922,-70.44270289814254,42.31005915525738,41.34717106548149,43.54840322061097,6,2.496446759259259,Post-breeding migration,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,220960.08085783696,245040.0426267942,2013-09-20T10:00:27Z,NA,NA,0,2013-11-10T10:41:35Z,1,6,NA
6,D,2013-10-07T10:46:06Z,2013-10-10T21:51:37Z,-72.73204441291355,-75.99214092479464,-70.63945432092405,42.15150035275498,39.25676686044694,43.52771543668452,7,3.4621643518518517,Post-breeding migration,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,441680.8672226745,475439.82071102376,2013-09-20T10:00:27Z,NA,NA,0,2013-11-10T10:41:35Z,1,6,NA
6,D,2013-10-12T11:25:27Z,2013-10-19T20:27:45Z,-73.27080655912619,-77.63557309805982,-70.73406729352725,42.24785925099505,38.34830780968679,43.55891846304393,8,7.376597222222222,Post-breeding migration,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,568552.7164524434,580042.5246537239,2013-09-20T10:00:27Z,NA,NA,0,2013-11-10T10:41:35Z,1,6,9
9,D,2013-10-24T04:00:00Z,2013-10-31T04:00:00Z,-72.25622724422944,-75.34783293365838,-70.3099039942307,18.9,NA,NA,9,7,Post-breeding migration,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,530565.3462240674,NA,2013-09-20T10:00:27Z,NA,NA,0,2013-11-10T10:41:35Z,1,9,NA
9,D,2013-11-02T10:30:27Z,2013-11-08T21:58:17Z,-70.34682219059667,-72.1829520403592,-68.56779190778144,18.89915587114828,18.201169109149834,19.706593693971104,10,6.477662037037037,Post-breeding migration,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,380735.788322893,167583.09820997895,2013-09-20T10:00:27Z,NA,NA,0,2013-11-10T10:41:35Z,1,9,11
11,D,2013-11-10T10:41:35Z,2014-04-15T10:32:06Z,-72.3383817582398,-72.75467091177613,-71.96475064634086,11.31563668590756,10.259876092525653,11.845895905187135,11,155.99341435185184,Non-breeding period,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Nonbreeding,86224.16853802676,176554.91793351917,2013-09-20T10:00:27Z,NA,1,0,2013-11-10T10:41:35Z,1,11,26
26,D,NA,NA,-65.8820445,-66.014189,-66.014189,43.4367935,43.408825,43.408825,11,NA,Post-breeding migration,,2740-02250,NA,Setophaga,2013-08-25,1:45:00,2014-04-15,NA,2013-08-25,2014-04-15,2013-07-01,HY,Juvenile,72,12.1,Female,striata,harness,43.408825,-66.014189,NA,NA,"captured and released on Seal Island, NS, Canada",removal,none,"Nova Scotia, Canada",Breeding,Migrate Technology Ltd Intigeo-W50 (0.45 g including harness) geolocators,Seal Island,Migrate Technology Ltd,0.45,Intigeo-W50,tag-retrieval,F579,Deluca et al. 2015,Yes ,300,NA,4.47620533307393,South,Yes,Yes,91.8640226746635,92.75,0.185,1000,20,3,1,0.92,250,14,FALSE,No,Eastern,TRUE,FALSE,-65.8820445,43.4367935,2013-11-10,2014-04-15,2014,2014-03-20,No,2013-09-01T04:00:00Z,2013-10-17T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2013-09-20T10:00:27Z,NA,NA,0,NA,NA,26,NA
25,E,2013-06-19T00:56:15Z,2013-08-28T23:48:01Z,-72.815699,-72.815699,-72.815699,44.528354,44.528359,44.528359,1,70.95261820323765,Breeding,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,NA,0,NA,NA,25,6
6,E,2013-08-30T23:36:33Z,2013-09-08T10:16:43Z,-73.2006719867695,-74.4740454737596,-71.73373320241289,41.321971476932774,39.815599177384286,42.714520629495496,2,8.444550047022876,Post-breeding migration,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Stopover,229086.50498932003,322706.45989871706,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,NA,0,2013-11-10T11:04:24Z,1,6,NA
6,E,2013-09-21T22:36:27Z,2013-10-02T10:59:42Z,-74.63646444615415,-76.09094137721955,-72.84347459714536,40.24477781550325,36.2573801822593,43.43148228787468,5,10.516148968763925,Post-breeding migration,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Stopover,275919.25239863916,798617.3932960557,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,NA,0,2013-11-10T11:04:24Z,1,6,7
7,E,2013-10-05T11:10:27Z,2013-10-18T11:46:13Z,-76.95366818698065,-79.07129327483077,-74.8512601567324,45.47192751314746,43.78898955347286,45.89838223627661,6,13.024849009828435,Post-breeding migration,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Stopover,329393.77779183246,234816.519332771,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,NA,0,2013-11-10T11:04:24Z,1,7,NA
7,E,2013-10-19T20:56:57Z,2013-11-01T11:55:31Z,-76.40273771910654,-77.72829033941217,-75.20936707349685,45.647293147323765,44.59159096803969,45.90351966377285,7,12.624009464576288,Post-breeding migration,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Stopover,196015.77220110066,146043.23436609822,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,NA,0,2013-11-10T11:04:24Z,1,7,9
9,E,2013-11-04T22:11:46Z,2013-11-08T22:13:43Z,-73.0800139793879,-73.20226746504721,-73.01233992036084,21.191169028529245,21.11837976599993,21.30878908753732,8,4.001351778664523,Post-breeding migration,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Stopover,19712.961233838505,21196.26871583521,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,NA,0,2013-11-10T11:04:24Z,1,9,11
11,E,2013-11-10T11:04:24Z,2014-02-26T22:56:14Z,-72.28117057726088,-72.50714849456502,-72.05741864761835,11.10633967718435,10.456403353748446,11.645891750218022,9,108.4943225228952,Non-breeding period,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Nonbreeding,49126.06769655297,132413.24259950075,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,1,0,2013-11-10T11:04:24Z,1,11,25
25,E,NA,NA,-72.815699,-72.815699,-72.815699,44.528354,44.528359,44.528359,9,NA,Post-breeding migration,,2540-59026,NA,Setophaga,2013-06-18,0:50:00,2014-07-08,NA,2013-06-18,2014-07-08,2012-07-01,Adult,Adult,NA,11,Male ,striata,harness,44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT",removal,none,"Mount Mansfield, Vermont, USA",Breeding,Biotrack model MK-6 (0.6 g including harness) geolocators,,Biotrack,0.6,MK-6,tag-retrieval,,Deluca et al. 2015,No ,120,NA,NA,Both,Yes,No ,93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,No ,Eastern,FALSE,FALSE,-72.815699,44.528354,2013-11-10,2014-04-28,2014,2014-03-20,No,2013-07-01T04:00:00Z,2013-08-20T04:00:00Z,2014-05-25,2014-06-10,0,NA,2014-05-14,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2013-10-18T22:03:11Z,2014-05-14T00:38:08Z,NA,0,NA,NA,25,NA
18,V7638_001,2018-06-27T09:01:16Z,2018-06-28T09:02:09Z,-149.416795,-149.4133,-149.4133,63.722625,63.72697,63.72697,1,1.000618467013593,Breeding,,1780-53957,NA,Setophaga,2018-06-12,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72697,-149.4133,63.72709,-149.41327,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.4762539111131,91.25,0.14,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,TRUE,-149.416795,63.722625,2018-11-03,2019-04-27,2019,2019-03-19,Yes,2018-07-25T04:00:00Z,2018-08-25T04:00:00Z,NA,NA,0,2018-09-01,2019-05-22,,,,,NA,,,,,,Northwestern Region,Breeding,0,0,2018-08-31T15:11:48Z,2019-05-22T07:34:21Z,NA,0,NA,NA,18,2
2,V7638_001,2018-09-08T12:51:43Z,2018-09-12T01:54:08Z,-110.8324425344487,-115.56954403196075,-106.53535612751453,57.89714426852859,51.16326450402742,64.01179634988137,4,3.5433413969339043,Post-breeding migration,,1780-53957,NA,Setophaga,2018-06-12,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72697,-149.4133,63.72709,-149.41327,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.4762539111131,91.25,0.14,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,TRUE,-149.416795,63.722625,2018-11-03,2019-04-27,2019,2019-03-19,Yes,2018-07-25T04:00:00Z,2018-08-25T04:00:00Z,NA,NA,0,2018-09-01,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,534062.5462938339,1430292.0225216206,2018-08-31T15:11:48Z,2019-05-22T07:34:21Z,NA,0,2018-11-03T09:52:42Z,1,2,7
